price,category,beds,livings,wc,area,street_width,location.lat,location.lng,city,district,school_lat,school_lon,hospital_lat,hospital_lon,mall_lat,mall_lon,park_lat,park_lon,grocery_lat,grocery_lon,starbucks_lat,starbucks_lon,kitchen,distance_to_school,distance_to_hospital,distance_to_mall,distance_to_park,distance_to_grocery,distance_to_starbucks,Service_Center_Lat,Service_Center_Lon,Distance_to_Service_Center,district_encoded
1520000,3,5,3,5,250,15.0,24.566046,46.636796,الرياض,حي السويدي الغربي,24.581101,46.662842,24.528803,46.652714,24.630417,46.708421,24.576579,46.645154,24.558471,46.637372,24.673405,46.623254,1,3120.8460028148697,4443.195403125687,10182.010076580378,1444.3419072098654,844.3135046143996,12016.006903154006,24.5750742,46.6613006,2673.679796711797,0.0025818407535016
2200000,3,3,3,4,375,20.0,24.75512,46.822084,الرياض,حي النهضة,24.751234,46.813893,24.749248,46.832551,24.72528,46.814469,24.736061,46.781485,24.753293,46.822811,24.734208,46.697437,1,933.182829609076,1242.3633358963582,3406.010455678645,4615.215090989452,216.00999185847087,12800.484749928342,24.743023200000003,46.8130418,1625.7449402968405,0.0134669533379512
2300000,3,7,2,5,288,15.0,24.83077,46.75811,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.830391,46.747188,24.734208,46.697437,1,2247.111585086245,2847.9288863439738,6088.384514752948,3782.388547057513,1103.002744887739,12361.463188247328,24.8052608,46.7498864,2955.4270263948733,0.0488750551002599
1160000,3,7,2,5,300,16.0,24.525246,46.736118,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4426.559467292041,8446.52375993356,12025.18135115188,3067.021597754624,5112.260952316592,19122.29587248448,24.5667768,46.71694860000001,5008.534837436998,0.0604978364714243
2600000,3,4,2,5,300,20.0,24.879768,46.607204,الرياض,حي العارض,24.825658,46.648365,24.862902,46.587374,24.781753,46.73123,24.762764,46.670383,24.863408,46.589112,24.85843,46.593574,1,7310.886183359672,2742.105915708026,16596.267351615243,14488.708193758066,2576.915748352996,2742.326486876172,24.819297,46.64529280000001,7744.865389713581,0.072246561293979
600000,6,4,1,3,202,29.0,24.541266,46.720522,الرياض,حي بدر,24.56785,46.702449,24.585927,46.679846,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,3475.5061730376706,6448.560791547353,9988.366639132732,714.1070253918202,3994.094000107081,17078.74875057803,24.5804268,46.7102832,4475.908639724374,0.0604978364714243
980000,3,5,2,5,295,20.0,24.51733,46.722214,الرياض,حي بدر,24.56785,46.702449,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,5962.708188169333,7145.735057179767,12651.820204935357,3347.0713490256744,6305.942609273958,19736.858018543197,24.569002,46.7048568,6007.908887559728,0.0604978364714243
1450000,3,5,2,5,337,18.0,24.81847,46.876959,الرياض,حي الجنادرية,24.79705,46.87658,24.80805,46.862444,24.72528,46.814469,24.758986,46.773294,24.798963,46.81444,24.734208,46.697437,1,2382.102506903895,1867.79846740998,12131.864990642718,12379.975282333597,6672.632975169405,20403.021067563877,24.7776658,46.8282454,6690.710630954126,0.0070258453954174
3500000,3,4,2,5,520,20.0,24.789704,46.756301,الرياض,حي غرناطة,24.795485,46.745821,24.805567,46.763133,24.766528,46.754593,24.797978,46.748148,24.790132,46.765426,24.734208,46.697437,1,1237.9027305666182,1893.9086100583877,2582.816226151647,1234.4186616507318,922.3832436979162,8567.711690758724,24.791138,46.75542420000001,182.3723318718391,0.0050467340164266
1300000,3,5,2,5,250,20.0,24.56624,46.548023,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,1462.8376685644655,901.2695857785592,17717.526877077093,2673.1749971345293,256.29048039926835,14136.101851342475,24.5852662,46.5820818,4041.982578058482,0.113151195113394
700000,6,3,1,5,179,30.0,24.553818,46.572323,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,3507.372202610308,1459.6044543467451,16183.430915076997,3978.653262443894,2639.8049687658454,14259.439755411777,24.5848018,46.5910484,3931.359749708352,0.113151195113394
595000,6,3,1,2,150,30.0,24.55908,46.616844,الرياض,حي ظهرة نمار,24.581101,46.662842,24.560014,46.585046,24.630417,46.708421,24.578787,46.624291,24.558471,46.637372,24.673405,46.623254,1,5256.741772969123,3217.57041553398,12192.272504735496,2317.116963197333,2077.2181746156416,12728.8639554717,24.581758,46.6435944,3698.216543557058,0.0126303289822869
1800000,3,5,1,3,437,15.0,24.775368,46.791176,الرياض,حي الخليج,24.782677,46.782276,24.77389,46.784926,24.766528,46.754593,24.758986,46.773294,24.785951,46.79918,24.734208,46.697437,1,1211.5520191428077,652.0565053150283,3822.1218803855913,2564.762616886532,1427.497507798385,10513.911914665629,24.7736064,46.7788538,1259.3883312837731,0.0080064051240992
640000,6,5,2,3,179,30.0,24.564241,46.569967,الرياض,حي طويق,24.579018,46.551464,24.560014,46.585046,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,2490.1740055651526,1595.775115426552,15814.548368563284,2807.563046508853,1991.5535346078536,13280.00728015173,24.5848018,46.5910484,3125.956415959342,0.113151195113394
3500000,3,5,2,5,420,15.0,24.781457,46.666684,الرياض,حي النفل,24.802622,46.67171,24.788008,46.697308,24.781753,46.73123,24.762764,46.670383,24.771225,46.668807,24.743234,46.655646,1,2407.5080818163524,3176.232993985124,6516.338638735047,2111.8507511097737,1157.7596608448252,4393.902418179747,24.7812744,46.6878876,2140.7145029481244,0.0042640854256438
870000,3,5,2,5,230,20.0,24.52449,46.729684,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,4913.315157436814,7801.165214643746,11973.18554329052,2796.4447475969564,5322.104624199204,19073.678535023115,24.5667768,46.71694860000001,4875.329270958277,0.0604978364714243
960000,3,3,1,3,280,15.0,24.883997,46.841293,الرياض,حي الرمال,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,8147.726837075918,8710.423395462341,15721.722165124864,13409.975953135938,6877.63358583776,22096.133570937094,24.816899,46.8172848,7844.356948663634,0.0687741204199314
1650000,3,4,1,4,312,20.0,24.641619,46.554578,الرياض,حي ظهرة لبن,24.651663,46.573603,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,2223.5845119954424,8934.692597757632,15599.233151677256,536.3837543102309,575.654590084406,7788.292498544851,24.6239576,46.5871428,3832.861450860741,0.0361187826665827
550000,6,4,1,2,127,29.0,24.63656,46.595215,الرياض,حي لبن,24.651774,46.573879,24.675547,46.661891,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,2740.766796496181,8012.200239038507,11462.708457711262,4135.884927057374,3648.882465028661,4981.396290493114,24.646622,46.6115336,1992.9892345888877,0.0026538084400104
2800000,3,5,2,5,275,20.0,24.863886,46.67049,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.797978,46.748148,24.85888,46.646846,24.85843,46.593574,1,4801.353522419399,4477.463531843371,10999.282213655026,10729.644816998623,2449.533512209964,7783.765309187136,24.8186004,46.6933442,5538.48686877997,0.0719496945871303
1800000,3,5,3,5,450,20.0,24.792656,46.867441,الرياض,حي النظيم,24.79705,46.87658,24.800972,46.871548,24.72528,46.814469,24.758986,46.773294,24.798963,46.81444,24.734208,46.697437,1,1043.9274685860917,1013.3778747730228,9205.297064130968,10215.843503808976,5395.883669883376,18354.458220278077,24.7762502,46.83006619999999,4190.954539774755,0.0044619965635429
600000,6,3,1,4,171,25.0,24.560543,46.539752,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,2371.297961071963,204.7512143941788,18740.00393050567,3643.4249054703537,790.956745180927,15124.378463830291,24.585366,46.580418,4952.760167325617,0.113151195113394
1700000,3,6,1,5,200,20.0,24.671198,46.550865,الرياض,حي المهدية,24.651663,46.573603,24.713169,46.62133,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,3161.9645398291427,8512.323306783328,16555.941855619974,3840.345423030933,2549.0913977979835,7318.586128230571,24.6561118,46.60242279999999,5473.36913854378,0.0730561977672025
1150000,3,5,2,3,257,16.0,24.542331,46.652775,الرياض,حي الحزم,24.576836,46.668709,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,4161.46315918859,1504.2576231418948,11295.77895603742,1371.3261595393349,754.9490434094516,14877.187927570856,24.5620484,46.67033560000001,2821.6072033323817,0.0227327929759537
650000,6,4,1,4,165,30.0,24.559798,46.558971,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,2267.99619079121,1917.9456418563063,17028.91612365856,3109.1203864614595,1160.177343340269,14205.934277239568,24.5852662,46.5820818,3671.7508109927726,0.113151195113394
2500000,3,5,4,5,750,40.0,24.610189,46.739368,الرياض,حي المنصورة,24.61383,46.699238,24.610019,46.728076,24.630417,46.708421,24.617548,46.754887,24.612241,46.739364,24.693078,46.694869,1,4077.003406485686,1141.7130857435914,3852.979362674018,1769.4153572798853,228.1723477963945,10255.436080982896,24.616811,46.7259972,1539.2239647368694,0.0005397576488156
1250000,3,5,3,5,300,20.0,24.553575,46.498966,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.560102,46.497385,24.55148,46.513728,24.673405,46.623254,1,5016.281192402849,4283.811388281393,22836.48512353859,743.1745699910161,1511.1040369522773,18314.138540063508,24.5782078,46.5584764,6612.269887143371,0.113151195113394
2000000,3,5,2,5,353,20.0,24.633157,46.486443,الرياض,حي المهدية,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,6963.283009207985,9569.1585474889,22438.88015863153,6870.151142970936,7083.584052403976,14532.311553558293,24.6129534,46.5780058,9524.259223051487,0.0730561977672025
1020000,3,3,3,4,224,20.0,24.549299,46.801014,الرياض,حي طيبة,24.575225,46.780452,24.563162,46.841807,24.630417,46.708421,24.547148,46.717688,24.572295,46.780832,24.693078,46.694869,1,3554.583422780694,4404.28391431243,13000.3214974062,8431.337242466236,3271.771238768461,19254.25636539398,24.577649399999995,46.76584,4753.054872273547,0.0085551587337285
1050000,3,4,2,4,200,25.0,24.588833,46.537335,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,530.928012809853,2960.670581799365,17903.301292167936,2278.012569918718,2442.3468354054125,12800.57031625881,24.5869032,46.5766522,3981.237318303491,0.113151195113394
1330000,3,5,3,5,300,20.0,24.547078,46.503726,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.560102,46.497385,24.55148,46.513728,24.673405,46.623254,1,5287.891144387329,4061.58867456121,22676.89552432564,1583.853810697247,1123.831969827297,18529.13624972248,24.5782078,46.5584764,6529.987750612304,0.113151195113394
1012000,6,4,1,3,182,40.0,24.799568,46.743515,الرياض,حي غرناطة,24.795485,46.745821,24.787359,46.732732,24.781753,46.73123,24.797978,46.748148,24.800246,46.752409,24.734208,46.697437,1,510.2031676833042,1740.070136757508,2337.1075817608075,499.9648449285866,900.9231617755422,8629.251139554872,24.7925642,46.742068,792.3662468870964,0.0050467340164266
1050000,3,7,2,5,625,15.0,24.593927,46.650459,الرياض,حي ظهرة البديعة,24.597702,46.657244,24.585927,46.679846,24.630417,46.708421,24.597595,46.65321,24.604011,46.650821,24.673405,46.623254,1,804.2383371808434,3101.637783703796,7127.230531856605,493.6753232049136,1121.886791273671,9255.453974452092,24.6031304,46.6699084,2216.762831565064,0.0031395903239445
2400000,3,4,2,4,276,15.0,24.815093,46.769908,الرياض,حي المونسية,24.810615,46.759733,24.805567,46.763133,24.781753,46.73123,24.797978,46.748148,24.811955,46.770555,24.734208,46.697437,1,1141.3076430698784,1260.791801977145,5383.913700268639,2906.152307139672,354.9875637454664,11594.251588257586,24.8015736,46.7545598,2158.641549804482,0.0488750551002599
1100000,3,7,2,5,300,20.0,24.549389,46.665375,الرياض,حي الحزم,24.576836,46.668709,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.548616,46.649,24.673405,46.623254,1,3070.535841898058,2622.9624310942595,10006.087299759216,1293.753449939545,1658.4553708329756,14432.412650536464,24.5644852,46.66884160000001,1714.8439830522095,0.0227327929759537
3850000,3,6,2,5,375,15.0,24.834089,46.660561,الرياض,حي النرجس,24.825658,46.648365,24.828733,46.692132,24.781753,46.73123,24.762764,46.670383,24.839387,46.669968,24.85843,46.593574,1,1547.1500134592718,3241.163443567333,9205.687232034716,7992.708093699592,1117.2074399410749,7280.927106682479,24.807659,46.6824156,3674.4880694672806,0.0719496945871303
1350000,3,4,1,5,250,15.0,24.872613,46.84326,الرياض,حي الرمال,24.8153,46.8132,24.80805,46.862444,24.766528,46.754593,24.797978,46.748148,24.896639,46.908039,24.734208,46.697437,1,7057.922358266569,7435.489992397871,14806.30628229302,12688.321729308684,7059.381283456857,21295.515594096854,24.816899,46.8172848,6726.742043397202,0.0687741204199314
2500000,3,5,3,5,312,15.0,24.773649,46.629971,الرياض,حي العقيق,24.796294,46.637573,24.770333,46.604659,24.781753,46.73123,24.746893,46.64959,24.78193,46.636141,24.743234,46.655646,1,2632.3630447086334,2582.0393213609195,10262.58474361818,3574.3099957864474,1111.7115689658983,4261.33583573377,24.7754406,46.6518386,2216.7437922790828,0.0059823139410404
950000,3,5,2,5,250,20.0,24.518683,46.735956,الرياض,حي بدر,24.556724,46.762908,24.528803,46.652714,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,5032.409969792497,8495.942764196947,12732.442244757172,3665.119246981596,5838.04470621005,19831.72882948301,24.5667768,46.71694860000001,5682.878480430562,0.0604978364714243
900000,3,4,2,5,250,15.0,24.5389,46.718304,الرياض,حي بدر,24.56785,46.702449,24.585927,46.679846,24.630417,46.708421,24.547148,46.717688,24.570792,46.743012,24.693078,46.694869,1,3596.38932466964,6517.001644432999,10225.17547923605,919.2498075241464,4338.252716258563,17306.720683598276,24.5804268,46.7102832,4688.279722899385,0.0604978364714243
1080000,3,5,2,5,200,15.0,24.580163,46.534746,الرياض,حي طويق,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.567311,46.542159,24.673405,46.623254,1,758.0015718214325,2057.9236175972524,18425.981678488777,2673.219439897006,1613.7553057775085,13694.35257883604,24.5869032,46.5766522,4303.1469525841685,0.113151195113394
660000,6,3,2,5,178,30.0,24.525063,46.664758,الرياض,حي عكاظ,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,4391.1480935736045,1287.4066278081732,12519.241783074092,1412.5056615912015,1516.922379790131,17020.250190951727,24.546364200000003,46.6631392,2374.238881585935,0.0337618409334209
999000,6,3,3,4,181,40.0,24.831993,46.733223,الرياض,حي قرطبة,24.804515,46.734711,24.828733,46.692132,24.781753,46.73123,24.797978,46.748148,24.838154,46.732469,24.734208,46.697437,1,3059.1026497478465,4162.533639613124,5590.053792094698,4071.222456319416,689.2843104433796,11457.673136409136,24.8102266,46.727738,2482.8105445910446,0.0129361916499491
800000,6,5,1,3,147,30.0,24.624399,46.535484,الرياض,حي ظهرة لبن,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.63857,46.559181,24.673405,46.623254,1,4201.377360548079,6917.634708389447,17493.32423732754,2348.969820234526,2867.063439793556,10410.380778191013,24.6109658,46.5789492,4640.773223024527,0.0361187826665827
950000,3,4,2,5,250,15.0,24.492849,46.62909,الرياض,حي أحد,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,720.0599180692963,4657.897316698908,17273.18024876514,6196.778078975045,5582.026832558583,20085.581785751467,24.546364200000003,46.6631392,6875.724049252967,0.0022669821250258
1400000,3,4,2,3,200,20.0,24.511803,46.630359,الرياض,حي ديراب,24.498415,46.632727,24.528803,46.652714,24.630417,46.708421,24.537754,46.665364,24.536432,46.65647,24.673405,46.623254,1,1507.8346903071017,2947.548190193229,15371.18843507029,4568.041689119569,3804.928073595493,17983.67634563106,24.546364200000003,46.6631392,5075.919608375949,0.004659907701442
1350000,3,7,3,5,375,20.0,24.636683,46.497154,الرياض,حي المهدية,24.586704,46.532635,24.562336,46.540213,24.630417,46.708421,24.636802,46.554296,24.648508,46.554464,24.673405,46.623254,1,6614.41834012081,9343.20161050124,21365.241570882437,5775.513511486448,5939.576849119429,13381.617195817851,24.6129534,46.5780058,8588.082990542078,0.0730561977672025
1350000,3,4,1,4,230,15.0,24.576343,46.552772,الرياض,حي طويق,24.579018,46.551464,24.562336,46.540213,24.630417,46.708421,24.587748,46.559833,24.566812,46.550478,24.673405,46.623254,1,325.52812318160886,2009.694642575579,16845.682768601462,1455.3531671496496,1084.8912752567974,12932.2405076224,24.5852662,46.5820818,3125.4254676255296,0.113151195113394
